date,content,replyCount,retweetCount,likeCount,media,cleaned,sentiment_number,sentiment_label
2020-07-22 05:10:43+00:00,Miss my friend Paul https://t.co/AWDnrSUZ3v,1014,2458,39937,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1285804404562518017/pu/img/TgHQSvsCveGrYart.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285804404562518017/pu/vid/480x270/z0987Ux5Zja97afP.mp4?tag=10', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285804404562518017/pu/vid/640x360/KmAK5kPfIpG-PYfi.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285804404562518017/pu/vid/1280x720/2axz4KP8kwC1kig4.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1285804404562518017/pu/pl/bIjnqd-nVlUImdde.m3u8?tag=10', 'bitrate': None}], 'duration': 27.59, 'views': 5365218}]",miss friend paul,0.0,Neutral
2020-07-22 03:55:04+00:00,DONDA: WITH CHILD new album and movie this Friday https://t.co/eHX1vGm5C2,2104,7620,75559,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdgHApqU0AEYE9r?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdgHApqU0AEYE9r?format=jpg&name=large'}]",donda child new album movie friday,0.13636363636363635,Positive
2020-07-22 00:32:15+00:00,TH FTR IS CMNG PRMS N JSS NM 🕊 https://t.co/UgOOsMizry,1740,1945,35844,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdfYkdwVcAI2b2l?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdfYkdwVcAI2b2l?format=jpg&name=large'}]",ftr cmng prms jss,0.0,Neutral
2020-07-21 19:58:39+00:00,THANK YOU 88 MNOP FOR JOINING ME AT OUR RANCH IN CODY     IT’S SO GOOD TO HAVE REAL ONES AROUND       Oh AND THEY BOTH WEARING ORANGE https://t.co/qaAwQjvC3O,1399,2204,46512,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1285665465952395264/pu/img/E5kbcO8Q89SPrswu.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1285665465952395264/pu/pl/qDS3xqtvqT2iCOFM.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285665465952395264/pu/vid/360x640/9jaQkljmlmtMlcPR.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285665465952395264/pu/vid/720x1280/UDOtw5oIvIDZs1dy.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285665465952395264/pu/vid/320x568/Pp8dmNW8arWAimQ8.mp4?tag=10', 'bitrate': 632000}], 'duration': 3.157, 'views': 5378055}]",thank mnop joining ranch cody good real ones around wearing orange,0.44999999999999996,Positive
2020-07-21 17:28:53+00:00,THANK YOU DAVE FOR HOPPING ON A JET TO COME SEE ME DOING WELL       DAVE YOU ARE A GOD SEND AND A TRUE FRIEND    ALL LOVE 🕊 https://t.co/ddLA0E9eLK,6259,30403,267838,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1285627530804772864/pu/img/CKQ1dqALaFu4qnUT.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1285627530804772864/pu/pl/Nk7RJ6l9Hr6nfAxD.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285627530804772864/pu/vid/1280x720/hwcQ6mPbhvMKMYAg.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285627530804772864/pu/vid/480x270/YQVtEX2j3T3PJDZT.mp4?tag=10', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1285627530804772864/pu/vid/640x360/5YFgnEJEF5xcjjdu.mp4?tag=10', 'bitrate': 832000}], 'duration': 100.822, 'views': 12023080}]",thank dave hopping jet come see well dave god send true friend love,0.425,Positive
2020-07-21 04:36:45+00:00,DONDA  coming this Friday https://t.co/HGibF3PHYf,8757,37201,247650,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdbGgWuUYAAExee?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdbGgWuUYAAExee?format=jpg&name=large'}]",donda coming friday,0.0,Neutral
2020-07-21 03:44:45+00:00,Ima focus on the music now,17423,41770,444107,,ima focus music,0.0,Neutral
2020-07-21 02:33:39+00:00,Righteous indignation https://t.co/u6fM1uw7pY,3735,6504,64332,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdaqyTPU8AAKFDx?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdaqyTPU8AAKFDx?format=jpg&name=large'}]",righteous indignation,0.0,Neutral
2020-07-21 02:30:10+00:00,West children will never do playboy  west https://t.co/HkhaDSFGxD,5907,12961,159899,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Edap_AMUwAAzyfo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Edap_AMUwAAzyfo?format=jpg&name=large'}]",west children never playboy west,0.0,Neutral
2020-07-19 15:42:19+00:00,#2020VISION https://t.co/XqoTp6UQCE,2916,3383,47354,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdTMHDRU0AAdDlb?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdTMHDRU0AAdDlb?format=jpg&name=large'}]",2020vision,0.0,Neutral
2020-07-19 15:33:59+00:00,THE WEST WING #2020VISION https://t.co/QvhgIzJCcv,2070,6868,81977,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdTKMwPUcAAyDcf?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdTKMwPUcAAyDcf?format=jpg&name=large'}]",west wing 2020vision,0.0,Neutral
2020-07-18 21:21:38+00:00,"Hi guys please sign up to put me on the ballot in South Carolina at any of these locations     You can also sign up at the website

https://t.co/ZURvTEW9ee https://t.co/3rV5ujExPm",4199,2743,29726,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdPQMYZU8AEnlOg?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdPQMYZU8AEnlOg?format=jpg&name=large'}]",guys please sign put ballot south carolina locations also sign website,0.0,Neutral
2020-07-18 19:59:56+00:00,FNT https://t.co/5rXJPLiJF4,653,1031,22596,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdO9fgkU8AAwd8Z?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdO9fgkU8AAwd8Z?format=jpg&name=large'}]",fnt,0.0,Neutral
2020-07-18 19:50:50+00:00,FONT LIFE https://t.co/pzv5nEMqsf,686,1758,34478,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdO7aAzUYAAdO4R?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdO7aAzUYAAdO4R?format=jpg&name=large'}]",font life,0.0,Neutral
2020-07-18 17:22:59+00:00,RMN NMRLS https://t.co/ybtKcCUTkW,785,1335,28550,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdOZkAKU4AE7xW4?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdOZkAKU4AE7xW4?format=jpg&name=large'}]",rmn nmrls,0.0,Neutral
2020-07-18 16:35:54+00:00,FTR FNTS https://t.co/WirvvfcyUS,532,934,18713,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdOOyqSU0AAQFlz?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdOOyqSU0AAQFlz?format=jpg&name=large'}]",ftr fnts,0.0,Neutral
2020-07-18 16:28:51+00:00,Hand designing a 2020 future font FTR FNT https://t.co/URhYpTLfSt,788,1215,24194,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdONLTUUEAANt8K?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdONLTUUEAANt8K?format=jpg&name=large'}]",hand designing 2020 future font ftr fnt,0.0,Neutral
2020-07-18 05:44:16+00:00,YZY GAP going yaezeeeee https://t.co/MwIv4546gU,611,2173,39733,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdL5pNnUEAAKa8b?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdL5pNnUEAAKa8b?format=jpg&name=large'}]",yzy gap going yaezeeeee,0.0,Neutral
2020-07-18 03:49:58+00:00,"If you're a voter in South Carolina, please sign this petition to place me on the ballot   Sponsored by Ye  2020 

https://t.co/ZURvTEW9ee https://t.co/Z9tdq0eG9c",3009,4066,38426,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdLfe5FUEAAeWke?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdLfe5FUEAAeWke?format=jpg&name=large'}]",voter south carolina please sign petition place ballot sponsored 2020,0.0,Neutral
2020-07-17 18:10:25+00:00,Artist and Art curator Federico Spadoni looking at a North West invention https://t.co/CYMCoaOiXm,563,1808,38552,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdJa1SSU8AA6pVL?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdJa1SSU8AA6pVL?format=jpg&name=large'}]",artist art curator federico spadoni looking north west invention,0.0,Neutral
2020-07-17 13:00:30+00:00,Captain Kirk BLDNG TH FTR https://t.co/i1qwY79Zza,669,4566,49961,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1284110614470684672/pu/img/JM-vRWNpGtausCMf.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284110614470684672/pu/vid/720x1280/PPS3e3TKR6e28gHB.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1284110614470684672/pu/pl/5yaZhE6QipOpswc9.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284110614470684672/pu/vid/320x568/ha-cGIrnIUvzzDvf.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284110614470684672/pu/vid/360x640/gR1ifuG0SNUMoD8S.mp4?tag=10', 'bitrate': 832000}], 'duration': 91.413, 'views': 3273020}]",captain kirk bldng ftr,0.0,Neutral
2020-07-17 12:57:19+00:00,Trust God https://t.co/FPIgrxWfLk,666,5366,41692,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1284109873278402560/pu/img/qouoqf0X8H9KWzAP.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284109873278402560/pu/vid/360x640/3eeAdlzB8eL5OslF.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284109873278402560/pu/vid/320x568/M_fbnnsKrZC1GjHY.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284109873278402560/pu/vid/720x1280/9KbAhwkRkNnrpBG4.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1284109873278402560/pu/pl/wHfyU2zUMF-5ohIA.m3u8?tag=10', 'bitrate': None}], 'duration': 57.917, 'views': 1615939}]",trust god,0.0,Neutral
2020-07-17 12:55:54+00:00,Ju Delgato on the YZY FTR team https://t.co/Bj8JwlJtiX,651,5037,52676,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1284109488895651840/pu/img/8GhglN6RDuMcbOMn.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284109488895651840/pu/vid/320x568/syJbLmIrxIx5RvNo.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1284109488895651840/pu/pl/I5-gl8O8rF0--nay.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284109488895651840/pu/vid/720x1280/lh3Fe0hjq7NdjN_T.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1284109488895651840/pu/vid/360x640/_-6XdxHrEzPI01Dk.mp4?tag=10', 'bitrate': 832000}], 'duration': 76.6, 'views': 2357872}]",delgato yzy ftr team,0.0,Neutral
2020-07-17 12:49:17+00:00,TJ Lewis Navajo from Mountain View Pinedale New Mexico     A leader working with the YZY FTR team https://t.co/lwEgUwwNcF,415,1833,32497,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdIRUEtVAAEADZF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdIRUEtVAAEADZF?format=jpg&name=large'}]",lewis navajo mountain view pinedale new mexico leader working yzy ftr team,0.13636363636363635,Positive
2020-07-17 07:39:22+00:00,2020 https://t.co/STFPIFuthm,3546,18512,172495,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EdHKZc3WoAEpYCL?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EdHKZc3WoAEpYCL?format=jpg&name=large'}]",2020,0.0,Neutral
2020-07-17 01:20:15+00:00,@ YZY GAP fitting https://t.co/XHUJOY66dk,1283,7607,84433,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1283934446396141568/pu/img/OmeL9y7-vTKMNsU9.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1283934446396141568/pu/pl/hZsim9rk81i-elZw.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283934446396141568/pu/vid/720x1280/CfNOZ8wjrHOtVdQ4.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283934446396141568/pu/vid/360x640/eJ86ZC1rVRsLqObT.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283934446396141568/pu/vid/320x568/HDz_fOLz2Ze-oEVI.mp4?tag=10', 'bitrate': 632000}], 'duration': 5.605, 'views': 3926306}]",yzy gap fitting,0.5,Positive
2020-07-15 01:08:13+00:00,Sanaa chair is good https://t.co/MgUsbt3FPx,1083,1874,41046,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ec7dsItWkAUiaJh?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ec7dsItWkAUiaJh?format=jpg&name=large'}]",sanaa chair good,0.7,Positive
2020-07-15 01:07:07+00:00,Love this chair https://t.co/IKZZbtwB8N,3213,7975,135299,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ec7dcFLXgAA46bJ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ec7dcFLXgAA46bJ?format=jpg&name=large'}]",love chair,0.5,Positive
2020-07-15 01:06:36+00:00,@ the Sanaa architecture office 2 years ago https://t.co/ffQdLLSh6g,491,2103,42768,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ec7dUa5XoAEBTTo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ec7dUa5XoAEBTTo?format=jpg&name=large'}]",sanaa architecture office years ago,0.0,Neutral
2020-07-14 19:02:29+00:00,"Blessings from one of my heroes, The incredible alien level Dennis Rodman! https://t.co/gyL1f02VbH",1268,7061,93384,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1283114580525424640/pu/img/fxotEj66UHkvpF1P.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1283114580525424640/pu/pl/soBlY2kYN3s3kNIu.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283114580525424640/pu/vid/360x640/Ior7AUB7i8LuqPIH.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283114580525424640/pu/vid/320x568/Nwa9-bYzMpYQEn6W.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283114580525424640/pu/vid/720x1280/41l8eXxcz3I1uaZc.mp4?tag=10', 'bitrate': 2176000}], 'duration': 27.69, 'views': 3414581}]",blessings one heroes incredible alien level dennis rodman,0.325,Positive
2020-07-11 04:30:19+00:00,YEEZY SOUND ROSTER PROPOSAL https://t.co/RugGSTcY66,1564,3641,62208,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ecnllt1WoAY2oiX?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ecnllt1WoAY2oiX?format=jpg&name=large'}]",yeezy sound roster proposal,0.4,Positive
2020-07-10 14:11:52+00:00,https://t.co/jpGSshWEqY       My boys Cudi and Eminem going crazy on this 🔥🔥🔥,901,6328,54603,,boys cudi eminem going crazy,-0.6,Negative
2020-07-09 21:13:40+00:00,"To vote click below 

https://t.co/LRJ8hC5rGi

#2020VISION https://t.co/MJOVGYYYvQ",2556,9552,63907,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1281335578466881542/pu/img/JVX19mVbI2uq61vY.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1281335578466881542/pu/vid/640x360/r5n_GGKZFLuISY4O.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1281335578466881542/pu/vid/480x270/--qX5aratKvY-h9d.mp4?tag=10', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1281335578466881542/pu/vid/1280x720/ZsXjVbZul7sVcbpS.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1281335578466881542/pu/pl/5UhycicttzRec4-B.m3u8?tag=10', 'bitrate': None}], 'duration': 94.464, 'views': 2807265}]",vote click 2020vision,0.0,Neutral
2020-07-05 15:11:23+00:00,YZY SHLTRS in process #2020VISION https://t.co/dWGiYZIEJY,3563,11830,152099,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EcK-xsjU0AIo2Ik?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EcK-xsjU0AIo2Ik?format=jpg&name=large'}]",yzy shltrs process 2020vision,0.0,Neutral
2020-07-05 00:38:13+00:00,"We must now realize the promise of America by trusting God, unifying our vision and building our future. I am running for president of the United States 🇺🇸! #2020VISION",97420,243321,1067030,,must realize promise america trusting god unifying vision building future running president united states 2020vision,0.0,Neutral
2020-07-01 18:22:06+00:00,new joint w ty https://t.co/E95eZMWJki,1089,7031,67522,,new joint,0.13636363636363635,Positive
2020-07-01 15:44:25+00:00,When you go to your boys house and you’re both wearing orange 🍊 https://t.co/IyPOdEKaVY,8793,100316,779811,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Eb2f4uDWkAAbLos?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eb2f4uDWkAAbLos?format=jpg&name=large'}]",boys house wearing orange,0.0,Neutral
2020-06-30 13:58:31+00:00,"WASH US IN THE BLOOD FEATURING TRAVIS SCOTT

DIRECTED BY ARTHUR JAFA

MIXED BY DR. DRE

VIDEO PREMIERING NOW

https://t.co/0Gaz0gQJsM https://t.co/p40oonv14Z",2776,33018,146235,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ebw9qZ1UEAAgnU5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ebw9qZ1UEAAgnU5?format=jpg&name=large'}]",wash blood featuring travis scott directed arthur jafa mixed dre video premiering,0.0,Neutral
2020-06-30 01:43:31+00:00,"WASH US IN THE BLOOD COVER BY ARTHUR JAFA

https://t.co/Oqvrhku0QE

VIDEO TOMORROW 10 AM EDT

#WESTDAYEVER https://t.co/FPOIMwKXwm",852,6229,44274,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EbuV4m5XYAE1hB5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EbuV4m5XYAE1hB5?format=jpg&name=large'}]",wash blood cover arthur jafa video tomorrow edt westdayever,0.0,Neutral
2020-06-30 00:48:56+00:00,"I am so proud of my beautiful wife Kim Kardashian West for officially becoming a billionaire 

You’ve weathered the craziest storms and now God is shining on you and our family 

So blessed this is still life 
So I made you this still life

We love you so much https://t.co/Vvtgzodnah",7823,12447,142397,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EbuJWMAX0AIezn0?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EbuJWMAX0AIezn0?format=jpg&name=large'}]",proud beautiful wife kim kardashian west officially becoming billionaire weathered craziest storms god shining family blessed still life made still life love much,0.56,Positive
2020-06-29 15:49:26+00:00,"KANYE WEST
ARTHUR JAFA
PROJECT 02
WASH US IN THE BLOOD
FROM THE FORTHCOMING ALBUM GOD'S COUNTRY

TODAY

STILL #WESTDAYEVER https://t.co/QgjqDQjQdS",2194,18311,91284,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1277629384946573312/pu/img/NhlAkmFde4rQ4SRW.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1277629384946573312/pu/vid/480x270/LV7ZTkhlfdjeaKk7.mp4?tag=10', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1277629384946573312/pu/pl/6q0pXxBfvaEBdvML.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1277629384946573312/pu/vid/640x360/jsz-TMVW4l754vPR.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1277629384946573312/pu/vid/1280x720/EB2-8mgP7KoFd2gV.mp4?tag=10', 'bitrate': 2176000}], 'duration': 10.296, 'views': 2742859}]",kanye west arthur jafa project wash blood forthcoming album god country today still westdayever,0.0,Neutral
2020-06-27 00:12:34+00:00,"UNRELEASED SPACESHIP VIDEO WITH GLC AND CONS

THIS IS WHAT WE DREAMED OF BACK THEN

https://t.co/Zdywsuyuld

#WESTDAYEVER",1160,8112,49377,,unreleased spaceship video glc cons dreamed back westdayever,0.0,Neutral
2020-06-26 22:29:03+00:00,"GAP STOCK SURGES 42 PERCENT 
MEANWHILE

#WESTDAYEVER https://t.co/JcQwNQx2m4",972,5351,67658,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EbeMhS2X0AUrSbi?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EbeMhS2X0AUrSbi?format=jpg&name=large'}]",gap stock surges percent meanwhile westdayever,0.0,Neutral
2020-06-26 22:01:00+00:00,"YEEZY FOAM RUNNER MADE IN USA NOW AVAILABLE

https://t.co/xutW8Q85QQ

#WESTDAYEVER https://t.co/zP8FSKaW9c",4519,4482,46428,"[{'_type': 'snscrape.modules.twitter.Gif', 'thumbnailUrl': 'https://pbs.twimg.com/tweet_video_thumb/EbeEnUxX0AMHe7t.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/EbeEnUxX0AMHe7t.mp4', 'bitrate': 0}]}]",yeezy foam runner made usa available westdayever,0.4,Positive
